timestamp,pm25_0,pm25_1,pm25_2,pm25_3,temperature,humidity
1606158720,48.0,64.0,57.0,50.0,23.3,44.0
1606158721,48.0,64.0,57.0,50.0,23.3,44.0
1606158722,48.0,64.0,57.0,51.0,23.3,44.0
1606158723,48.0,63.0,58.0,51.0,23.3,44.0
1606158724,48.0,63.0,58.0,51.0,23.3,44.0
1606158725,48.0,63.0,58.0,51.0,23.3,44.0
1606158726,48.0,62.0,58.0,51.0,23.3,44.0
1606158727,48.0,62.0,58.0,51.0,23.3,44.0
1606158728,48.0,62.0,59.0,51.0,23.3,44.0
1606158729,47.0,63.0,59.0,51.0,23.3,44.0
1606158730,47.0,63.0,59.0,51.0,23.3,44.0
1606158731,47.0,63.0,60.0,51.0,23.3,44.0
1606158732,47.0,63.0,60.0,51.0,23.3,44.0
1606158733,47.0,64.0,60.0,52.0,23.3,44.0
1606158734,47.0,64.0,60.0,52.0,23.3,44.0
1606158735,47.0,64.0,62.0,52.0,23.3,44.0
1606158736,47.0,64.0,61.0,52.0,23.3,44.0
1606158737,47.0,64.0,61.0,53.0,23.3,44.0
1606158738,47.0,64.0,60.0,53.0,23.2,44.0
1606158739,48.0,64.0,60.0,53.0,23.2,44.0
1606158740,48.0,64.0,60.0,54.0,23.2,44.0
1606158741,48.0,64.0,60.0,54.0,23.2,44.0
1606158742,48.0,64.0,60.0,54.0,23.2,44.0
1606158743,48.0,63.0,59.0,53.0,23.2,44.0
1606158744,48.0,63.0,59.0,53.0,23.2,44.0
1606158745,48.0,63.0,59.0,53.0,23.2,44.0
1606158746,48.0,63.0,59.0,53.0,23.2,44.0
1606158747,48.0,63.0,58.0,52.0,23.2,44.0
1606158748,48.0,63.0,58.0,52.0,23.2,44.0
1606158749,48.0,62.0,58.0,52.0,23.2,44.0
1606158750,48.0,62.0,58.0,52.0,23.2,44.0
1606158751,48.0,62.0,57.0,51.0,23.2,44.0
1606158752,49.0,61.0,57.0,51.0,23.2,44.0
1606158753,49.0,62.0,57.0,51.0,23.2,44.0
1606158754,49.0,62.0,57.0,51.0,23.2,44.0
1606158755,49.0,62.0,57.0,52.0,23.2,44.0
1606158756,48.0,62.0,57.0,52.0,23.2,44.0
1606158757,48.0,62.0,57.0,52.0,23.2,44.0
1606158758,48.0,62.0,56.0,52.0,23.2,44.0
1606158759,48.0,62.0,56.0,52.0,23.2,44.0
1606158760,48.0,63.0,56.0,52.0,23.2,44.0
1606158761,48.0,63.0,57.0,52.0,23.2,44.0
1606158762,48.0,63.0,57.0,52.0,23.2,44.0
1606158763,47.0,64.0,57.0,52.0,23.2,44.1
1606158764,47.0,64.0,58.0,52.0,23.2,44.1
1606158765,47.0,64.0,58.0,51.0,23.2,44.1
1606158766,47.0,64.0,58.0,51.0,23.2,44.1
1606158767,47.0,65.0,58.0,51.0,23.2,44.1
1606158768,47.0,65.0,59.0,51.0,23.2,44.1
1606158769,47.0,65.0,59.0,51.0,23.2,44.1
1606158770,47.0,65.0,59.0,51.0,23.2,44.1
1606158771,47.0,65.0,59.0,51.0,23.2,44.1
1606158772,48.0,65.0,59.0,51.0,23.2,44.1
1606158773,48.0,65.0,59.0,52.0,23.2,44.1
1606158774,48.0,64.0,59.0,52.0,23.2,44.1
1606158775,49.0,64.0,58.0,52.0,23.2,44.1
1606158776,49.0,64.0,58.0,51.0,23.2,44.1
1606158777,49.0,63.0,58.0,51.0,23.2,44.1
1606158778,51.0,63.0,57.0,51.0,23.2,44.1
1606158779,51.0,63.0,57.0,50.0,23.2,44.1
1606158780,51.0,63.0,57.0,50.0,23.2,44.1
