timestamp,pm25_0,pm25_1,pm25_2,pm25_3,temperature,humidity
1605350880,57.0,54.0,67.0,70.0,22.6,58.4
1605350881,56.0,54.0,67.0,69.0,22.6,58.4
1605350882,56.0,54.0,68.0,69.0,22.6,58.4
1605350883,56.0,56.0,68.0,68.0,22.6,58.4
1605350884,56.0,57.0,69.0,68.0,22.6,58.4
1605350885,56.0,57.0,69.0,68.0,22.6,58.4
1605350886,57.0,57.0,69.0,67.0,22.6,58.4
1605350887,57.0,57.0,69.0,68.0,22.6,58.4
1605350888,57.0,57.0,69.0,68.0,22.6,58.4
1605350889,58.0,58.0,69.0,68.0,22.6,58.4
1605350890,58.0,58.0,69.0,68.0,22.6,58.4
1605350891,59.0,58.0,68.0,69.0,22.6,58.4
1605350892,59.0,58.0,68.0,69.0,22.6,58.4
1605350893,59.0,57.0,67.0,69.0,22.6,58.4
1605350894,59.0,57.0,67.0,69.0,22.6,58.3
1605350895,59.0,57.0,68.0,69.0,22.6,58.3
1605350896,59.0,57.0,68.0,69.0,22.6,58.3
1605350897,58.0,57.0,69.0,69.0,22.6,58.3
1605350898,58.0,57.0,70.0,69.0,22.6,58.3
1605350899,58.0,57.0,70.0,68.0,22.6,58.4
1605350900,57.0,57.0,71.0,68.0,22.6,58.4
1605350901,57.0,57.0,71.0,68.0,22.6,58.4
1605350902,56.0,56.0,71.0,67.0,22.6,58.4
1605350903,56.0,56.0,71.0,67.0,22.6,58.4
1605350904,57.0,56.0,71.0,67.0,22.6,58.4
1605350905,57.0,55.0,71.0,67.0,22.6,58.4
1605350906,56.0,55.0,70.0,67.0,22.6,58.4
1605350907,56.0,55.0,70.0,67.0,22.6,58.4
1605350908,56.0,55.0,69.0,67.0,22.6,58.4
1605350909,56.0,55.0,69.0,67.0,22.6,58.5
1605350910,56.0,54.0,69.0,68.0,22.6,58.5
1605350911,56.0,54.0,69.0,68.0,22.6,58.5
1605350912,56.0,54.0,69.0,69.0,22.6,58.5
1605350913,56.0,54.0,69.0,69.0,22.6,58.5
1605350914,55.0,55.0,69.0,69.0,22.6,58.4
1605350915,55.0,55.0,69.0,70.0,22.6,58.4
1605350916,55.0,55.0,69.0,70.0,22.6,58.4
1605350917,56.0,55.0,70.0,71.0,22.6,58.4
1605350918,56.0,55.0,70.0,71.0,22.6,58.4
1605350919,56.0,55.0,70.0,72.0,22.6,58.4
1605350920,56.0,55.0,69.0,72.0,22.6,58.4
1605350921,57.0,55.0,69.0,73.0,22.6,58.4
1605350922,57.0,55.0,69.0,73.0,22.6,58.4
1605350923,58.0,55.0,69.0,73.0,22.6,58.4
1605350924,59.0,55.0,69.0,73.0,22.5,58.3
1605350925,60.0,55.0,69.0,73.0,22.5,58.3
1605350926,60.0,55.0,68.0,74.0,22.5,58.3
1605350927,60.0,55.0,68.0,74.0,22.5,58.3
1605350928,61.0,55.0,67.0,74.0,22.5,58.3
1605350929,61.0,56.0,66.0,74.0,22.6,58.3
1605350930,61.0,56.0,66.0,75.0,22.6,58.3
1605350931,61.0,56.0,66.0,75.0,22.6,58.3
1605350932,61.0,57.0,66.0,75.0,22.6,58.3
1605350933,61.0,57.0,67.0,75.0,22.6,58.3
1605350934,61.0,57.0,67.0,75.0,22.6,58.3
1605350935,60.0,57.0,67.0,75.0,22.6,58.3
1605350936,60.0,57.0,68.0,75.0,22.6,58.3
1605350937,59.0,57.0,68.0,74.0,22.6,58.3
1605350938,59.0,57.0,68.0,73.0,22.6,58.3
1605350939,59.0,57.0,69.0,73.0,22.6,58.4
1605350940,59.0,57.0,69.0,72.0,22.6,58.4
1605350941,59.0,57.0,69.0,72.0,22.6,58.4
1605350942,59.0,57.0,69.0,72.0,22.6,58.4
1605350943,58.0,57.0,69.0,71.0,22.6,58.4
1605350944,58.0,57.0,70.0,70.0,22.6,58.4
1605350945,58.0,58.0,70.0,70.0,22.6,58.4
